w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
0,1,1,0,0,0,0.213,0.200,34.686,35.493,1,922.520,922.520,906.598,15.921
0,1,1,0,0,1,0.197,0.175,33.040,31.457,1,928.452,928.452,908.809,19.643
0,1,1,0,1,0,0.339,0.350,29.832,28.634,1,932.164,932.164,910.051,22.113
0,1,1,0,1,1,0.278,0.300,26.250,21.062,1,936.876,936.876,912.380,24.496
0,1,1,1,0,0,0.403,0.400,23.731,18.635,1,926.133,926.133,907.809,18.324
0,1,1,1,0,1,0.313,0.325,47.022,34.776,1,935.703,935.703,914.852,20.852
0,1,1,1,1,0,0.499,0.500,24.336,25.032,1,932.645,932.645,914.556,18.089
0,1,1,1,1,1,0.549,0.550,24.655,18.332,1,938.419,938.419,916.528,21.891
1,0,0,0,0,0,0.337,0.300,38.305,30.400,0,894.047,887.920,894.047,-6.127
1,0,0,0,0,1,0.255,0.275,35.973,26.365,0,900.856,893.783,900.856,-7.073
1,0,0,0,1,0,0.473,0.450,33.072,23.541,0,901.697,897.237,901.697,-4.460
1,0,0,0,1,1,0.378,0.400,18.447,15.969,0,905.957,898.597,905.957,-7.360
1,0,0,1,0,0,0.479,0.500,15.662,13.542,0,893.254,883.367,893.254,-9.886
1,0,0,1,0,1,0.388,0.425,26.401,29.684,0,907.123,895.624,907.123,-11.499
1,0,0,1,1,0,0.635,0.600,17.901,19.939,0,904.639,894.290,904.639,-10.349
1,0,0,1,1,1,0.674,0.650,18.801,13.239,0,910.080,906.401,910.080,-3.680
1,0,1,0,0,0,0.244,0.225,40.122,31.442,0,907.056,904.160,907.056,-2.896
1,0,1,0,0,1,0.194,0.200,28.765,27.406,0,912.544,908.999,912.544,-3.545
1,0,1,0,1,0,0.440,0.375,23.590,24.583,0,915.285,911.057,915.285,-4.228
1,0,1,0,1,1,0.345,0.325,20.101,17.011,0,919.906,911.889,919.906,-8.017
1,0,1,1,0,0,0.430,0.425,16.415,14.584,0,907.124,902.493,907.124,-4.631
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,919.734,919.734,918.259,1.475
1,0,1,1,1,0,0.548,0.525,21.708,20.981,0,918.547,913.612,918.547,-4.935
1,0,1,1,1,1,0.581,0.575,17.260,14.281,0,923.802,916.354,923.802,-7.448
1,1,0,0,0,0,0.437,0.400,29.314,27.183,0,903.160,892.722,903.160,-10.438
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,907.458,897.098,907.458,-10.360
1,1,0,0,1,0,0.529,0.550,22.543,20.324,0,907.556,896.160,907.556,-11.395
1,1,0,0,1,1,0.502,0.500,18.708,12.752,0,909.199,900.961,909.199,-8.238
1,1,0,1,0,0,0.648,0.600,15.923,10.325,0,899.837,891.372,899.837,-8.465
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,913.309,903.269,913.309,-10.039
1,1,0,1,1,0,0.793,0.700,24.156,16.722,0,910.153,906.676,910.153,-3.477
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,911.693,902.896,911.693,-8.797
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,943.228,943.228,924.634,18.595
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,950.822,950.822,924.726,26.096
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,953.336,953.336,931.352,21.984
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,945.088,945.088,927.921,17.167
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,955.120,955.120,925.227,29.893
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,945.369,945.369,934.296,11.073
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,964.212,964.212,937.654,26.558
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,946.807,946.807,935.882,10.926
