w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,4104.148,4104.148,4086.238,17.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,4104.160,4104.160,4074.926,29.234
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,4108.999,4108.999,4084.192,24.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,4111.057,4111.057,4087.030,24.027
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,4111.889,4111.889,4091.194,20.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,4102.493,4102.493,4075.087,27.406
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,4119.734,4119.734,4089.464,30.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,4113.612,4113.612,4088.804,24.808
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,4116.354,4116.354,4095.489,20.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,4089.558,4089.558,4076.350,13.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,1,4091.439,4091.439,4082.778,8.662
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,4093.991,4093.991,4076.208,17.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,4094.796,4094.796,4083.018,11.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,4088.072,4088.072,4072.952,15.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,4096.734,4096.734,4088.652,8.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,4105.720,4105.720,4078.485,27.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,4096.104,4096.104,4087.651,8.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,4143.228,4143.228,4094.017,49.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,4150.822,4150.822,4094.875,55.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,4153.336,4153.336,4100.774,52.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,4145.088,4145.088,4101.405,43.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,4155.120,4155.120,4094.130,60.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,4145.369,4145.369,4104.319,41.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,4164.212,4164.212,4106.358,57.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,4146.807,4146.807,4106.591,40.216
