w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,0,0,1,0,0,0.479,0.500,15.662,13.542,1,2279.009,2279.009,2274.115,4.895
1,0,0,1,0,1,0.388,0.425,26.401,29.684,1,2290.732,2290.732,2289.874,0.858
1,0,0,1,1,0,0.635,0.600,17.901,19.939,1,2290.107,2290.107,2285.481,4.626
1,0,0,1,1,1,0.674,0.650,18.801,13.239,1,2304.148,2304.148,2295.238,8.910
1,0,1,0,0,0,0.244,0.225,40.122,31.442,1,2304.160,2304.160,2283.958,20.202
1,0,1,0,0,1,0.194,0.200,28.765,27.406,1,2308.999,2308.999,2293.192,15.807
1,0,1,0,1,0,0.440,0.375,23.590,24.583,1,2311.057,2311.057,2297.100,13.957
1,0,1,0,1,1,0.345,0.325,20.101,17.011,1,2311.889,2311.889,2300.194,11.695
1,0,1,1,0,0,0.430,0.425,16.415,14.584,1,2302.493,2302.493,2284.148,18.345
1,0,1,1,0,1,0.397,0.350,38.761,30.725,1,2319.734,2319.734,2298.464,21.270
1,0,1,1,1,0,0.548,0.525,21.708,20.981,1,2313.612,2313.612,2299.302,14.310
1,0,1,1,1,1,0.581,0.575,17.260,14.281,1,2316.354,2316.354,2304.489,11.865
1,1,0,0,0,0,0.437,0.400,29.314,27.183,1,2289.558,2289.558,2285.350,4.208
1,1,0,0,0,1,0.385,0.375,24.974,23.148,0,2291.778,2291.439,2291.778,-0.338
1,1,0,0,1,0,0.529,0.550,22.543,20.324,1,2293.991,2293.991,2285.208,8.783
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,2294.796,2294.796,2292.018,2.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,2288.072,2288.072,2281.952,6.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,0,2297.652,2296.734,2297.652,-0.918
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,2305.720,2305.720,2287.485,18.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,0,2296.651,2296.104,2296.651,-0.547
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,2343.228,2343.228,2303.169,40.059
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,2350.822,2350.822,2303.875,46.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,2353.336,2353.336,2310.322,43.014
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,2345.088,2345.088,2310.704,34.383
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,2355.120,2355.120,2303.349,51.771
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,2345.369,2345.369,2313.319,32.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,2364.212,2364.212,2316.043,48.168
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,2346.807,2346.807,2316.026,30.781
