w1,w2,w3,a1,a2,a3,p_prom,p_no_prom,size_prom,size_no_prom,best_action,value,q_value_prom,q_value_no_prom,q_value_diff
1,1,0,0,1,1,0.502,0.500,18.708,12.752,1,5494.796,5494.796,5476.018,18.778
1,1,0,1,0,0,0.648,0.600,15.923,10.325,1,5488.072,5488.072,5465.952,22.120
1,1,0,1,0,1,0.618,0.525,23.831,26.466,1,5496.734,5496.734,5481.652,15.082
1,1,0,1,1,0,0.793,0.700,24.156,16.722,1,5505.720,5505.720,5471.485,34.235
1,1,0,1,1,1,0.753,0.750,13.298,10.022,1,5496.104,5496.104,5480.651,15.453
1,1,1,0,0,0,0.525,0.450,49.029,53.477,1,5543.228,5543.228,5487.017,56.211
1,1,1,0,0,1,0.502,0.425,62.495,49.442,1,5550.822,5550.822,5487.875,62.948
1,1,1,0,1,0,0.710,0.600,49.151,46.619,1,5553.336,5553.336,5493.774,59.562
1,1,1,0,1,1,0.550,0.550,36.767,39.047,1,5545.088,5545.088,5494.405,50.683
1,1,1,1,0,0,0.756,0.650,47.477,36.620,1,5555.120,5555.120,5487.130,67.990
1,1,1,1,0,1,0.541,0.575,48.539,52.761,1,5545.369,5545.369,5497.319,48.050
1,1,1,1,1,0,0.892,0.750,53.265,43.017,1,5564.212,5564.212,5499.358,64.854
1,1,1,1,1,1,0.814,0.800,32.577,36.317,1,5546.807,5546.807,5499.591,47.216
