time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
86406;3763;23.5140625;254.0;7;0;0 
105704;19296;22.73359375;806.0;8;0;0 
110229;4523;23.123828125000003;254.0;9;0;0 
129404;19175;22.9287109375;789.0;10;0;0 
148406;19001;23.02626953125;789.0;11;0;0 
167372;18965;23.075048828125002;789.0;12;0;0 
172275;4901;23.099438476562504;268.0;13;0;0 
191426;19150;23.08724365234375;789.0;14;0;0 
210673;19245;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18971;18970;0.1;1000.0;1;0;0 
21682;2711;50.05;0.0;2;0;0 
25029;3346;25.075;211.0;3;0;0 
44321;19291;12.5875;1000.0;4;0;0 
63317;18995;18.83125;923.0;5;0;0 
82334;19017;21.953125;848.0;6;0;0 
86079;3743;23.5140625;254.0;7;0;0 
105206;19127;22.73359375;806.0;8;0;0 
109766;4560;23.123828125000003;254.0;9;0;0 
128908;19141;22.9287109375;789.0;10;0;0 
147975;19065;23.02626953125;789.0;11;0;0 
167105;19128;23.075048828125002;789.0;12;0;0 
171976;4871;23.099438476562504;268.0;13;0;0 
191088;19112;23.08724365234375;789.0;14;0;0 
210100;19011;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18916;18916;0.1;1000.0;1;0;0 
21512;2596;50.05;0.0;2;0;0 
24922;3408;25.075;211.0;3;0;0 
43992;19070;12.5875;1000.0;4;0;0 
62953;18960;18.83125;923.0;5;0;0 
81869;18916;21.953125;848.0;6;0;0 
85711;3841;23.5140625;254.0;7;0;0 
104631;18919;22.73359375;806.0;8;0;0 
109161;4513;23.123828125000003;254.0;9;0;0 
128316;19154;22.9287109375;789.0;10;0;0 
147422;19106;23.02626953125;789.0;11;0;0 
166372;18949;23.075048828125002;789.0;12;0;0 
171327;4954;23.099438476562504;268.0;13;0;0 
190277;18950;23.08724365234375;789.0;14;0;0 
209247;18969;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19035;19034;0.1;1000.0;1;0;0 
21699;2664;50.05;0.0;2;0;0 
24996;3295;25.075;211.0;3;0;0 
44069;19073;12.5875;1000.0;4;0;0 
63207;19136;18.83125;923.0;5;0;0 
82254;19046;21.953125;848.0;6;0;0 
86140;3885;23.5140625;254.0;7;0;0 
105277;19137;22.73359375;806.0;8;0;0 
109855;4578;23.123828125000003;254.0;9;0;0 
129220;19363;22.9287109375;789.0;10;0;0 
148191;18970;23.02626953125;789.0;11;0;0 
179875;31684;23.075048828125002;789.0;12;0;0 
184881;5005;23.099438476562504;268.0;13;0;0 
204228;19345;23.08724365234375;789.0;14;0;0 
223524;19296;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19059;19059;0.1;1000.0;1;0;0 
21703;2643;50.05;0.0;2;0;0 
25140;3437;25.075;211.0;3;0;0 
44184;19043;12.5875;1000.0;4;0;0 
63456;19270;18.83125;923.0;5;0;0 
82479;19023;21.953125;848.0;6;0;0 
86274;3795;23.5140625;254.0;7;0;0 
105448;19172;22.73359375;806.0;8;0;0 
109952;4503;23.123828125000003;254.0;9;0;0 
129056;19104;22.9287109375;789.0;10;0;0 
148103;19046;23.02626953125;789.0;11;0;0 
167088;18984;23.075048828125002;789.0;12;0;0 
171967;4878;23.099438476562504;268.0;13;0;0 
191006;19038;23.08724365234375;789.0;14;0;0 
210057;19050;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19041;19041;0.1;1000.0;1;0;0 
21756;2713;50.05;0.0;2;0;0 
25091;3335;25.075;211.0;3;0;0 
44268;19177;12.5875;1000.0;4;0;0 
63394;19125;18.83125;923.0;5;0;0 
82334;18939;21.953125;848.0;6;0;0 
86144;3810;23.5140625;254.0;7;0;0 
105092;18947;22.73359375;806.0;8;0;0 
109698;4606;23.123828125000003;254.0;9;0;0 
128712;19012;22.9287109375;789.0;10;0;0 
147754;19042;23.02626953125;789.0;11;0;0 
166760;19006;23.075048828125002;789.0;12;0;0 
171620;4858;23.099438476562504;268.0;13;0;0 
190722;19101;23.08724365234375;789.0;14;0;0 
209989;19266;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19070;19070;0.1;1000.0;1;0;0 
21670;2600;50.05;0.0;2;0;0 
24983;3312;25.075;211.0;3;0;0 
44052;19069;12.5875;1000.0;4;0;0 
63080;19028;18.83125;923.0;5;0;0 
82093;19011;21.953125;848.0;6;0;0 
85818;3724;23.5140625;254.0;7;0;0 
104886;19067;22.73359375;806.0;8;0;0 
109345;4458;23.123828125000003;254.0;9;0;0 
128770;19425;22.9287109375;789.0;10;0;0 
147801;19031;23.02626953125;789.0;11;0;0 
166973;19170;23.075048828125002;789.0;12;0;0 
171828;4854;23.099438476562504;268.0;13;0;0 
190847;19018;23.08724365234375;789.0;14;0;0 
209910;19062;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18998;18998;0.1;1000.0;1;0;0 
21713;2715;50.05;0.0;2;0;0 
25053;3338;25.075;211.0;3;0;0 
44069;19014;12.5875;1000.0;4;0;0 
63167;19097;18.83125;923.0;5;0;0 
82097;18930;21.953125;848.0;6;0;0 
85908;3809;23.5140625;254.0;7;0;0 
104850;18941;22.73359375;806.0;8;0;0 
109477;4626;23.123828125000003;254.0;9;0;0 
128594;19116;22.9287109375;789.0;10;0;0 
147629;19033;23.02626953125;789.0;11;0;0 
166628;18983;23.075048828125002;789.0;12;0;0 
171708;5079;23.099438476562504;268.0;13;0;0 
206279;34570;23.08724365234375;789.0;14;0;0 
225882;19602;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19203;19203;0.1;1000.0;1;0;0 
21916;2713;50.05;0.0;2;0;0 
25320;3402;25.075;211.0;3;0;0 
44524;19203;12.5875;1000.0;4;0;0 
63590;19065;18.83125;923.0;5;0;0 
82758;19167;21.953125;848.0;6;0;0 
86583;3823;23.5140625;254.0;7;0;0 
105647;19063;22.73359375;806.0;8;0;0 
110125;4477;23.123828125000003;254.0;9;0;0 
129296;19170;22.9287109375;789.0;10;0;0 
148572;19276;23.02626953125;789.0;11;0;0 
167713;19139;23.075048828125002;789.0;12;0;0 
172631;4917;23.099438476562504;268.0;13;0;0 
191738;19106;23.08724365234375;789.0;14;0;0 
210638;18899;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19044;19043;0.1;1000.0;1;0;0 
21747;2703;50.05;0.0;2;0;0 
25063;3315;25.075;211.0;3;0;0 
44336;19272;12.5875;1000.0;4;0;0 
63295;18942;18.83125;923.0;5;0;0 
82224;18928;21.953125;848.0;6;0;0 
86029;3805;23.5140625;254.0;7;0;0 
105260;19230;22.73359375;806.0;8;0;0 
109773;4513;23.123828125000003;254.0;9;0;0 
129050;19277;22.9287109375;789.0;10;0;0 
148372;19322;23.02626953125;789.0;11;0;0 
167468;19095;23.075048828125002;789.0;12;0;0 
172377;4909;23.099438476562504;268.0;13;0;0 
191555;19178;23.08724365234375;789.0;14;0;0 
210571;19015;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19187;19187;0.1;1000.0;1;0;0 
21818;2630;50.05;0.0;2;0;0 
25252;3434;25.075;211.0;3;0;0 
44231;18978;12.5875;1000.0;4;0;0 
63504;19273;18.83125;923.0;5;0;0 
82518;19013;21.953125;848.0;6;0;0 
86379;3861;23.5140625;254.0;7;0;0 
105416;19037;22.73359375;806.0;8;0;0 
109917;4499;23.123828125000003;254.0;9;0;0 
128993;19076;22.9287109375;789.0;10;0;0 
147864;18870;23.02626953125;789.0;11;0;0 
166991;19126;23.075048828125002;789.0;12;0;0 
171873;4881;23.099438476562504;268.0;13;0;0 
191185;19310;23.08724365234375;789.0;14;0;0 
210309;19124;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19057;19057;0.1;1000.0;1;0;0 
21677;2620;50.05;0.0;2;0;0 
24967;3290;25.075;211.0;3;0;0 
44113;19145;12.5875;1000.0;4;0;0 
63059;18945;18.83125;923.0;5;0;0 
82065;19006;21.953125;848.0;6;0;0 
85894;3829;23.5140625;254.0;7;0;0 
104906;19011;22.73359375;806.0;8;0;0 
109379;4472;23.123828125000003;254.0;9;0;0 
128481;19100;22.9287109375;789.0;10;0;0 
147485;19004;23.02626953125;789.0;11;0;0 
166705;19219;23.075048828125002;789.0;12;0;0 
171617;4912;23.099438476562504;268.0;13;0;0 
190657;19039;23.08724365234375;789.0;14;0;0 
209639;18981;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
33830;33830;0.1;1000.0;1;0;0 
36630;2799;50.05;0.0;2;0;0 
40213;3582;25.075;211.0;3;0;0 
59722;19509;12.5875;1000.0;4;0;0 
79044;19321;18.83125;923.0;5;0;0 
98084;19040;21.953125;848.0;6;0;0 
101940;3855;23.5140625;254.0;7;0;0 
121077;19137;22.73359375;806.0;8;0;0 
125725;4648;23.123828125000003;254.0;9;0;0 
144762;19036;22.9287109375;789.0;10;0;0 
163853;19091;23.02626953125;789.0;11;0;0 
182903;19050;23.075048828125002;789.0;12;0;0 
187873;4969;23.099438476562504;268.0;13;0;0 
207057;19183;23.08724365234375;789.0;14;0;0 
226204;19146;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18978;18978;0.1;1000.0;1;0;0 
21738;2758;50.05;0.0;2;0;0 
25189;3449;25.075;211.0;3;0;0 
46480;21290;12.5875;1000.0;4;0;0 
65780;19300;18.83125;923.0;5;0;0 
84179;18398;21.953125;848.0;6;0;0 
87859;3679;23.5140625;254.0;7;0;0 
106191;18331;22.73359375;806.0;8;0;0 
110570;4378;23.123828125000003;254.0;9;0;0 
128815;18245;22.9287109375;789.0;10;0;0 
147064;18248;23.02626953125;789.0;11;0;0 
165371;18306;23.075048828125002;789.0;12;0;0 
170068;4696;23.099438476562504;268.0;13;0;0 
188460;18375;23.08724365234375;789.0;14;0;0 
207043;18582;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18853;18852;0.1;1000.0;1;0;0 
21531;2677;50.05;0.0;2;0;0 
24882;3351;25.075;211.0;3;0;0 
43789;18906;12.5875;1000.0;4;0;0 
62887;19096;18.83125;923.0;5;0;0 
81704;18816;21.953125;848.0;6;0;0 
85491;3787;23.5140625;254.0;7;0;0 
104386;18879;22.73359375;806.0;8;0;0 
108958;4569;23.123828125000003;254.0;9;0;0 
127796;18837;22.9287109375;789.0;10;0;0 
146687;18890;23.02626953125;789.0;11;0;0 
165473;18785;23.075048828125002;789.0;12;0;0 
170309;4834;23.099438476562504;268.0;13;0;0 
189360;19051;23.08724365234375;789.0;14;0;0 
208214;18853;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18820;18820;0.1;1000.0;1;0;0 
21391;2571;50.05;0.0;2;0;0 
24832;3439;25.075;211.0;3;0;0 
43729;18896;12.5875;1000.0;4;0;0 
62638;18908;18.83125;923.0;5;0;0 
81472;18834;21.953125;848.0;6;0;0 
85250;3775;23.5140625;254.0;7;0;0 
104045;18794;22.73359375;806.0;8;0;0 
108560;4515;23.123828125000003;254.0;9;0;0 
127485;18908;22.9287109375;789.0;10;0;0 
146393;18907;23.02626953125;789.0;11;0;0 
165267;18873;23.075048828125002;789.0;12;0;0 
170207;4939;23.099438476562504;268.0;13;0;0 
188969;18761;23.08724365234375;789.0;14;0;0 
207844;18874;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18815;18815;0.1;1000.0;1;0;0 
21437;2620;50.05;0.0;2;0;0 
24846;3407;25.075;211.0;3;0;0 
49137;24289;12.5875;1000.0;4;0;0 
79002;29865;18.83125;923.0;5;0;0 
98190;19186;21.953125;848.0;6;0;0 
102052;3861;23.5140625;254.0;7;0;0 
121041;18988;22.73359375;806.0;8;0;0 
125600;4557;23.123828125000003;254.0;9;0;0 
144568;18967;22.9287109375;789.0;10;0;0 
163538;18968;23.02626953125;789.0;11;0;0 
182460;18921;23.075048828125002;789.0;12;0;0 
187346;4885;23.099438476562504;268.0;13;0;0 
206296;18949;23.08724365234375;789.0;14;0;0 
225119;18822;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18872;18872;0.1;1000.0;1;0;0 
21552;2680;50.05;0.0;2;0;0 
24837;3285;25.075;211.0;3;0;0 
43955;19117;12.5875;1000.0;4;0;0 
62867;18911;18.83125;923.0;5;0;0 
81714;18846;21.953125;848.0;6;0;0 
85467;3751;23.5140625;254.0;7;0;0 
104457;18990;22.73359375;806.0;8;0;0 
108961;4502;23.123828125000003;254.0;9;0;0 
127990;19029;22.9287109375;789.0;10;0;0 
146936;18946;23.02626953125;789.0;11;0;0 
165810;18873;23.075048828125002;789.0;12;0;0 
170647;4837;23.099438476562504;268.0;13;0;0 
189701;19052;23.08724365234375;789.0;14;0;0 
208581;18878;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18847;18847;0.1;1000.0;1;0;0 
21432;2585;50.05;0.0;2;0;0 
24808;3374;25.075;211.0;3;0;0 
43706;18897;12.5875;1000.0;4;0;0 
62544;18837;18.83125;923.0;5;0;0 
81499;18954;21.953125;848.0;6;0;0 
85240;3739;23.5140625;254.0;7;0;0 
104111;18870;22.73359375;806.0;8;0;0 
108608;4497;23.123828125000003;254.0;9;0;0 
127562;18954;22.9287109375;789.0;10;0;0 
146330;18767;23.02626953125;789.0;11;0;0 
165259;18928;23.075048828125002;789.0;12;0;0 
170104;4844;23.099438476562504;268.0;13;0;0 
189027;18922;23.08724365234375;789.0;14;0;0 
207910;18883;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18764;18764;0.1;1000.0;1;0;0 
21385;2620;50.05;0.0;2;0;0 
24687;3302;25.075;211.0;3;0;0 
43731;19042;12.5875;1000.0;4;0;0 
62605;18873;18.83125;923.0;5;0;0 
81568;18962;21.953125;848.0;6;0;0 
85396;3827;23.5140625;254.0;7;0;0 
104092;18696;22.73359375;806.0;8;0;0 
108721;4629;23.123828125000003;254.0;9;0;0 
127569;18848;22.9287109375;789.0;10;0;0 
146417;18847;23.02626953125;789.0;11;0;0 
165181;18763;23.075048828125002;789.0;12;0;0 
170053;4871;23.099438476562504;268.0;13;0;0 
189068;19013;23.08724365234375;789.0;14;0;0 
208004;18935;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18735;18734;0.1;1000.0;1;0;0 
21331;2595;50.05;0.0;2;0;0 
24728;3397;25.075;211.0;3;0;0 
43739;19010;12.5875;1000.0;4;0;0 
62556;18816;18.83125;923.0;5;0;0 
81494;18938;21.953125;848.0;6;0;0 
85180;3684;23.5140625;254.0;7;0;0 
116532;31351;22.73359375;806.0;8;0;0 
121158;4625;23.123828125000003;254.0;9;0;0 
140421;19263;22.9287109375;789.0;10;0;0 
159384;18961;23.02626953125;789.0;11;0;0 
178564;19179;23.075048828125002;789.0;12;0;0 
183400;4835;23.099438476562504;268.0;13;0;0 
202372;18970;23.08724365234375;789.0;14;0;0 
221159;18787;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18820;18820;0.1;1000.0;1;0;0 
21487;2667;50.05;0.0;2;0;0 
24780;3292;25.075;211.0;3;0;0 
43667;18887;12.5875;1000.0;4;0;0 
62656;18989;18.83125;923.0;5;0;0 
81456;18798;21.953125;848.0;6;0;0 
85216;3758;23.5140625;254.0;7;0;0 
104092;18876;22.73359375;806.0;8;0;0 
108671;4578;23.123828125000003;254.0;9;0;0 
127500;18827;22.9287109375;789.0;10;0;0 
146409;18909;23.02626953125;789.0;11;0;0 
165187;18777;23.075048828125002;789.0;12;0;0 
170078;4890;23.099438476562504;268.0;13;0;0 
188927;18835;23.08724365234375;789.0;14;0;0 
207806;18878;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18753;18753;0.1;1000.0;1;0;0 
21330;2577;50.05;0.0;2;0;0 
24686;3355;25.075;211.0;3;0;0 
43654;18967;12.5875;1000.0;4;0;0 
62620;18964;18.83125;923.0;5;0;0 
81403;18781;21.953125;848.0;6;0;0 
85166;3762;23.5140625;254.0;7;0;0 
103886;18719;22.73359375;806.0;8;0;0 
108446;4559;23.123828125000003;254.0;9;0;0 
127182;18735;22.9287109375;789.0;10;0;0 
146240;19058;23.02626953125;789.0;11;0;0 
165103;18863;23.075048828125002;789.0;12;0;0 
169961;4858;23.099438476562504;268.0;13;0;0 
188849;18886;23.08724365234375;789.0;14;0;0 
207709;18859;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18833;18833;0.1;1000.0;1;0;0 
21403;2569;50.05;0.0;2;0;0 
24806;3402;25.075;211.0;3;0;0 
43750;18943;12.5875;1000.0;4;0;0 
62573;18823;18.83125;923.0;5;0;0 
81352;18778;21.953125;848.0;6;0;0 
85186;3833;23.5140625;254.0;7;0;0 
104042;18854;22.73359375;806.0;8;0;0 
108619;4577;23.123828125000003;254.0;9;0;0 
127474;18854;22.9287109375;789.0;10;0;0 
146302;18826;23.02626953125;789.0;11;0;0 
165157;18855;23.075048828125002;789.0;12;0;0 
170063;4906;23.099438476562504;268.0;13;0;0 
188939;18874;23.08724365234375;789.0;14;0;0 
207851;18912;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18760;18760;0.1;1000.0;1;0;0 
21433;2673;50.05;0.0;2;0;0 
24720;3285;25.075;211.0;3;0;0 
43757;19035;12.5875;1000.0;4;0;0 
62738;18965;18.83125;923.0;5;0;0 
81633;18895;21.953125;848.0;6;0;0 
85453;3819;23.5140625;254.0;7;0;0 
104512;19059;22.73359375;806.0;8;0;0 
109062;4549;23.123828125000003;254.0;9;0;0 
127928;18864;22.9287109375;789.0;10;0;0 
148352;20423;23.02626953125;789.0;11;0;0 
179932;31578;23.075048828125002;789.0;12;0;0 
184977;5044;23.099438476562504;268.0;13;0;0 
204200;19223;23.08724365234375;789.0;14;0;0 
223246;19045;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19031;19029;0.1;1000.0;1;0;0 
21710;2677;50.05;0.0;2;0;0 
25019;3309;25.075;211.0;3;0;0 
44105;19084;12.5875;1000.0;4;0;0 
63141;19033;18.83125;923.0;5;0;0 
82030;18888;21.953125;848.0;6;0;0 
85828;3798;23.5140625;254.0;7;0;0 
104780;18950;22.73359375;806.0;8;0;0 
109351;4571;23.123828125000003;254.0;9;0;0 
128257;18905;22.9287109375;789.0;10;0;0 
147306;19049;23.02626953125;789.0;11;0;0 
166181;18874;23.075048828125002;789.0;12;0;0 
171108;4926;23.099438476562504;268.0;13;0;0 
190009;18901;23.08724365234375;789.0;14;0;0 
209049;19039;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18906;18906;0.1;1000.0;1;0;0 
21526;2619;50.05;0.0;2;0;0 
24887;3359;25.075;211.0;3;0;0 
43964;19077;12.5875;1000.0;4;0;0 
62889;18923;18.83125;923.0;5;0;0 
81668;18779;21.953125;848.0;6;0;0 
85466;3797;23.5140625;254.0;7;0;0 
104337;18870;22.73359375;806.0;8;0;0 
108823;4485;23.123828125000003;254.0;9;0;0 
127965;19141;22.9287109375;789.0;10;0;0 
146953;18986;23.02626953125;789.0;11;0;0 
165816;18862;23.075048828125002;789.0;12;0;0 
170740;4924;23.099438476562504;268.0;13;0;0 
189661;18919;23.08724365234375;789.0;14;0;0 
208562;18901;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18809;18809;0.1;1000.0;1;0;0 
21428;2619;50.05;0.0;2;0;0 
24744;3316;25.075;211.0;3;0;0 
44079;19334;12.5875;1000.0;4;0;0 
62940;18861;18.83125;923.0;5;0;0 
81695;18754;21.953125;848.0;6;0;0 
85414;3719;23.5140625;254.0;7;0;0 
104308;18878;22.73359375;806.0;8;0;0 
108794;4485;23.123828125000003;254.0;9;0;0 
127738;18943;22.9287109375;789.0;10;0;0 
146502;18763;23.02626953125;789.0;11;0;0 
165439;18936;23.075048828125002;789.0;12;0;0 
170324;4884;23.099438476562504;268.0;13;0;0 
189281;18955;23.08724365234375;789.0;14;0;0 
207993;18710;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18880;18880;0.1;1000.0;1;0;0 
21551;2671;50.05;0.0;2;0;0 
24811;3259;25.075;211.0;3;0;0 
43793;18982;12.5875;1000.0;4;0;0 
62674;18880;18.83125;923.0;5;0;0 
81543;18869;21.953125;848.0;6;0;0 
85360;3816;23.5140625;254.0;7;0;0 
104242;18881;22.73359375;806.0;8;0;0 
108819;4577;23.123828125000003;254.0;9;0;0 
127773;18953;22.9287109375;789.0;10;0;0 
146613;18839;23.02626953125;789.0;11;0;0 
165448;18833;23.075048828125002;789.0;12;0;0 
170406;4957;23.099438476562504;268.0;13;0;0 
204897;34489;23.08724365234375;789.0;14;0;0 
224236;19339;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19010;19010;0.1;1000.0;1;0;0 
21676;2665;50.05;0.0;2;0;0 
25005;3329;25.075;211.0;3;0;0 
44098;19091;12.5875;1000.0;4;0;0 
62908;18810;18.83125;923.0;5;0;0 
81748;18824;21.953125;848.0;6;0;0 
85545;3797;23.5140625;254.0;7;0;0 
104452;18906;22.73359375;806.0;8;0;0 
109108;4655;23.123828125000003;254.0;9;0;0 
128114;19005;22.9287109375;789.0;10;0;0 
147141;19026;23.02626953125;789.0;11;0;0 
166008;18866;23.075048828125002;789.0;12;0;0 
170962;4952;23.099438476562504;268.0;13;0;0 
189790;18827;23.08724365234375;789.0;14;0;0 
208743;18952;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18791;18791;0.1;1000.0;1;0;0 
21435;2642;50.05;0.0;2;0;0 
24744;3308;25.075;211.0;3;0;0 
43646;18886;12.5875;1000.0;4;0;0 
62507;18861;18.83125;923.0;5;0;0 
81410;18903;21.953125;848.0;6;0;0 
85211;3799;23.5140625;254.0;7;0;0 
104005;18792;22.73359375;806.0;8;0;0 
108500;4495;23.123828125000003;254.0;9;0;0 
127375;18873;22.9287109375;789.0;10;0;0 
146425;19034;23.02626953125;789.0;11;0;0 
165250;18824;23.075048828125002;789.0;12;0;0 
170222;4972;23.099438476562504;268.0;13;0;0 
189104;18881;23.08724365234375;789.0;14;0;0 
208070;18966;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19062;19062;0.1;1000.0;1;0;0 
21772;2709;50.05;0.0;2;0;0 
25070;3298;25.075;211.0;3;0;0 
44070;18999;12.5875;1000.0;4;0;0 
62894;18824;18.83125;923.0;5;0;0 
81686;18776;21.953125;848.0;6;0;0 
85494;3807;23.5140625;254.0;7;0;0 
104307;18813;22.73359375;806.0;8;0;0 
108858;4543;23.123828125000003;254.0;9;0;0 
127670;18811;22.9287109375;789.0;10;0;0 
146758;19088;23.02626953125;789.0;11;0;0 
165600;18840;23.075048828125002;789.0;12;0;0 
170577;4976;23.099438476562504;268.0;13;0;0 
189472;18893;23.08724365234375;789.0;14;0;0 
208338;18865;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18916;18916;0.1;1000.0;1;0;0 
21535;2618;50.05;0.0;2;0;0 
24887;3351;25.075;211.0;3;0;0 
43971;19083;12.5875;1000.0;4;0;0 
62916;18945;18.83125;923.0;5;0;0 
81841;18923;21.953125;848.0;6;0;0 
85614;3772;23.5140625;254.0;7;0;0 
104594;18978;22.73359375;806.0;8;0;0 
109026;4432;23.123828125000003;254.0;9;0;0 
128017;18990;22.9287109375;789.0;10;0;0 
146834;18817;23.02626953125;789.0;11;0;0 
165720;18885;23.075048828125002;789.0;12;0;0 
170593;4873;23.099438476562504;268.0;13;0;0 
189633;19040;23.08724365234375;789.0;14;0;0 
208390;18756;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
19089;19089;0.1;1000.0;1;0;0 
23461;4371;50.05;0.0;2;0;0 
28276;4813;25.075;211.0;3;0;0 
57450;29173;12.5875;1000.0;4;0;0 
76742;19291;18.83125;923.0;5;0;0 
95815;19073;21.953125;848.0;6;0;0 
99682;3866;23.5140625;254.0;7;0;0 
118645;18962;22.73359375;806.0;8;0;0 
123212;4566;23.123828125000003;254.0;9;0;0 
142196;18983;22.9287109375;789.0;10;0;0 
161157;18961;23.02626953125;789.0;11;0;0 
179976;18818;23.075048828125002;789.0;12;0;0 
184872;4896;23.099438476562504;268.0;13;0;0 
203774;18901;23.08724365234375;789.0;14;0;0 
222738;18963;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18847;18847;0.1;1000.0;1;0;0 
21504;2656;50.05;0.0;2;0;0 
24824;3319;25.075;211.0;3;0;0 
43857;19032;12.5875;1000.0;4;0;0 
62869;19010;18.83125;923.0;5;0;0 
81792;18923;21.953125;848.0;6;0;0 
85626;3832;23.5140625;254.0;7;0;0 
104559;18933;22.73359375;806.0;8;0;0 
109074;4514;23.123828125000003;254.0;9;0;0 
127988;18914;22.9287109375;789.0;10;0;0 
146913;18924;23.02626953125;789.0;11;0;0 
165847;18934;23.075048828125002;789.0;12;0;0 
170774;4926;23.099438476562504;268.0;13;0;0 
189667;18893;23.08724365234375;789.0;14;0;0 
208619;18951;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18745;18745;0.1;1000.0;1;0;0 
21357;2612;50.05;0.0;2;0;0 
24724;3366;25.075;211.0;3;0;0 
43833;19109;12.5875;1000.0;4;0;0 
62830;18996;18.83125;923.0;5;0;0 
81778;18946;21.953125;848.0;6;0;0 
85505;3727;23.5140625;254.0;7;0;0 
104364;18858;22.73359375;806.0;8;0;0 
108890;4525;23.123828125000003;254.0;9;0;0 
127941;19049;22.9287109375;789.0;10;0;0 
146832;18891;23.02626953125;789.0;11;0;0 
165864;19031;23.075048828125002;789.0;12;0;0 
170678;4814;23.099438476562504;268.0;13;0;0 
189637;18958;23.08724365234375;789.0;14;0;0 
208518;18880;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18789;18789;0.1;1000.0;1;0;0 
21426;2635;50.05;0.0;2;0;0 
24743;3317;25.075;211.0;3;0;0 
44036;19293;12.5875;1000.0;4;0;0 
62951;18914;18.83125;923.0;5;0;0 
81857;18906;21.953125;848.0;6;0;0 
85542;3684;23.5140625;254.0;7;0;0 
104510;18968;22.73359375;806.0;8;0;0 
108995;4484;23.123828125000003;254.0;9;0;0 
127906;18910;22.9287109375;789.0;10;0;0 
146738;18831;23.02626953125;789.0;11;0;0 
165475;18736;23.075048828125002;789.0;12;0;0 
170405;4930;23.099438476562504;268.0;13;0;0 
189272;18866;23.08724365234375;789.0;14;0;0 
208107;18834;23.093341064453128;789.0;15;0;0 
time_ms;diff_ms;c;cust_count;iteration;min_c;max_c
18815;18814;0.1;1000.0;1;0;0 
